type,name,res_id,src,value,fuzzy
error,party.address,0,Invalid SIRET number!,Número SIRET inválido!,0
error,party.party,0,Invalid SIREN number!,Número SIREN inválido!,0
field,"party.address,siret",0,SIRET,,0
field,"party.address,siret_nic",0,SIRET NIC,,0
field,"party.party,siren",0,SIREN,,0
